"REPORT_DATE","CCY1","CCY2","RATE_TYPE","BUY_RATE","SELL_RATE","MID_RATE","AVG_RATE"
2017-12-16 00:00:00.000,XAU,VND,STANDARD,364225,364225,364425,0
2017-12-15 00:00:00.000,XAU,VND,STANDARD,364225,364225,364425,0
2017-12-14 00:00:00.000,XAU,VND,STANDARD,364275,364275,364425,0
2017-12-13 00:00:00.000,XAU,VND,STANDARD,363875,363875,364425,0
2017-12-12 00:00:00.000,XAU,VND,STANDARD,363925,363925,364425,0
2017-12-11 00:00:00.000,XAU,VND,STANDARD,363875,363875,364425,0
2017-12-10 00:00:00.000,XAU,VND,STANDARD,362975,362975,364425,0
2017-12-09 00:00:00.000,XAU,VND,STANDARD,362975,362975,364425,0
2017-12-08 00:00:00.000,XAU,VND,STANDARD,362975,362975,364425,0
2017-12-07 00:00:00.000,XAU,VND,STANDARD,363925,363925,364425,0
2017-12-06 00:00:00.000,XAU,VND,STANDARD,364075,364075,364425,0
2017-12-05 00:00:00.000,XAU,VND,STANDARD,364325,364325,364425,0
2017-12-04 00:00:00.000,XAU,VND,STANDARD,364475,364475,364425,0
2017-12-03 00:00:00.000,XAU,VND,STANDARD,364275,364275,364425,0
2017-12-02 00:00:00.000,XAU,VND,STANDARD,364275,364275,364425,0
2017-12-01 00:00:00.000,XAU,VND,STANDARD,364225,364225,364425,0
2017-11-30 00:00:00.000,XAU,VND,STANDARD,364425,364425,364425,0
2017-11-29 00:00:00.000,XAU,VND,STANDARD,364925,364925,364775,0
2017-11-28 00:00:00.000,XAU,VND,STANDARD,365025,365025,364775,0
2017-11-27 00:00:00.000,XAU,VND,STANDARD,365025,365025,364775,0
2017-11-26 00:00:00.000,XAU,VND,STANDARD,365350,365350,364775,0
2017-11-25 00:00:00.000,XAU,VND,STANDARD,365350,365350,364775,0
2017-11-24 00:00:00.000,XAU,VND,STANDARD,365125,365125,364775,0
2017-11-23 00:00:00.000,XAU,VND,STANDARD,364925,364925,364775,0
2017-11-22 00:00:00.000,XAU,VND,STANDARD,365075,365075,364775,0
2017-11-21 00:00:00.000,XAU,VND,STANDARD,364625,364625,364775,0
2017-11-20 00:00:00.000,XAU,VND,STANDARD,364975,364975,364775,0
2017-11-19 00:00:00.000,XAU,VND,STANDARD,364725,364725,364775,0
2017-11-18 00:00:00.000,XAU,VND,STANDARD,364725,364725,364775,0
2017-11-17 00:00:00.000,XAU,VND,STANDARD,364725,364725,364775,0
2017-11-16 00:00:00.000,XAU,VND,STANDARD,364775,364775,364775,0
2017-11-15 00:00:00.000,XAU,VND,STANDARD,365075,365075,364775,0
2017-11-14 00:00:00.000,XAU,VND,STANDARD,364725,364725,364775,0
2017-11-13 00:00:00.000,XAU,VND,STANDARD,365275,365275,364775,0
2017-11-12 00:00:00.000,XAU,VND,STANDARD,365525,365525,364775,0
2017-11-11 00:00:00.000,XAU,VND,STANDARD,365525,365525,364775,0
2017-11-10 00:00:00.000,XAU,VND,STANDARD,365525,365525,364775,0
2017-11-09 00:00:00.000,XAU,VND,STANDARD,365525,365525,364775,0
2017-11-08 00:00:00.000,XAU,VND,STANDARD,365475,365475,364775,0
2017-11-07 00:00:00.000,XAU,VND,STANDARD,365475,365475,364775,0
2017-11-06 00:00:00.000,XAU,VND,STANDARD,365125,365125,364775,0
2017-11-05 00:00:00.000,XAU,VND,STANDARD,365225,365225,364775,0
2017-11-04 00:00:00.000,XAU,VND,STANDARD,365225,365225,364775,0
2017-11-03 00:00:00.000,XAU,VND,STANDARD,365225,365225,364775,0
2017-11-02 00:00:00.000,XAU,VND,STANDARD,365425,365425,364775,0
2017-11-01 00:00:00.000,XAU,VND,STANDARD,365025,365025,364775,0
2017-10-31 00:00:00.000,XAU,VND,STANDARD,364775,364775,364775,0
2017-10-30 00:00:00.000,XAU,VND,STANDARD,364175,364175,365975,0
2017-10-29 00:00:00.000,XAU,VND,STANDARD,363675,363675,365975,0
2017-10-28 00:00:00.000,XAU,VND,STANDARD,363675,363675,365975,0
2017-10-27 00:00:00.000,XAU,VND,STANDARD,363675,363675,365975,0
2017-10-26 00:00:00.000,XAU,VND,STANDARD,364025,364025,365975,0
2017-10-25 00:00:00.000,XAU,VND,STANDARD,363775,363775,365975,0
2017-10-24 00:00:00.000,XAU,VND,STANDARD,364375,364375,365975,0
2017-10-23 00:00:00.000,XAU,VND,STANDARD,364275,364275,365975,0
2017-10-22 00:00:00.000,XAU,VND,STANDARD,364325,364325,365975,0
2017-10-21 00:00:00.000,XAU,VND,STANDARD,364325,364325,365975,0
2017-10-20 00:00:00.000,XAU,VND,STANDARD,364325,364325,365975,0
2017-10-19 00:00:00.000,XAU,VND,STANDARD,364225,364225,365975,0
2017-10-18 00:00:00.000,XAU,VND,STANDARD,364225,364225,365975,0
2017-10-17 00:00:00.000,XAU,VND,STANDARD,364875,364875,365975,0
2017-10-16 00:00:00.000,XAU,VND,STANDARD,365825,365825,365975,0
2017-10-15 00:00:00.000,XAU,VND,STANDARD,365775,365775,365975,0
2017-10-14 00:00:00.000,XAU,VND,STANDARD,365775,365775,365975,0
2017-10-13 00:00:00.000,XAU,VND,STANDARD,365775,365775,365975,0
2017-10-12 00:00:00.000,XAU,VND,STANDARD,365675,365675,365975,0
2017-10-11 00:00:00.000,XAU,VND,STANDARD,365475,365475,365975,0
2017-10-10 00:00:00.000,XAU,VND,STANDARD,365425,365425,365975,0
2017-10-09 00:00:00.000,XAU,VND,STANDARD,365225,365225,365975,0
2017-10-08 00:00:00.000,XAU,VND,STANDARD,364575,364575,365975,0
2017-10-07 00:00:00.000,XAU,VND,STANDARD,364575,364575,365975,0
2017-10-06 00:00:00.000,XAU,VND,STANDARD,364675,364675,365975,0
2017-10-05 00:00:00.000,XAU,VND,STANDARD,364675,364675,365975,0
2017-10-04 00:00:00.000,XAU,VND,STANDARD,364275,364275,365975,0
2017-10-03 00:00:00.000,XAU,VND,STANDARD,363625,363625,365975,0
2017-10-02 00:00:00.000,XAU,VND,STANDARD,364425,364425,365975,0
2017-10-01 00:00:00.000,XAU,VND,STANDARD,365975,365975,365975,0
2017-09-30 00:00:00.000,XAU,VND,STANDARD,365975,365975,365975,0
2017-09-29 00:00:00.000,XAU,VND,STANDARD,365225,365225,364375,0
2017-09-28 00:00:00.000,XAU,VND,STANDARD,364775,364775,364375,0
2017-09-27 00:00:00.000,XAU,VND,STANDARD,365475,365475,364375,0
2017-09-26 00:00:00.000,XAU,VND,STANDARD,366675,366675,364375,0
2017-09-25 00:00:00.000,XAU,VND,STANDARD,366225,366225,364375,0
2017-09-24 00:00:00.000,XAU,VND,STANDARD,365975,365975,364375,0
2017-09-23 00:00:00.000,XAU,VND,STANDARD,365975,365975,364375,0
2017-09-22 00:00:00.000,XAU,VND,STANDARD,365975,365975,364375,0
2017-09-21 00:00:00.000,XAU,VND,STANDARD,365975,365975,364375,0
2017-09-20 00:00:00.000,XAU,VND,STANDARD,367175,367175,364375,0
2017-09-19 00:00:00.000,XAU,VND,STANDARD,366575,366575,364375,0
2017-09-18 00:00:00.000,XAU,VND,STANDARD,367100,367100,364375,0
2017-09-17 00:00:00.000,XAU,VND,STANDARD,366950,366950,364375,0
2017-09-16 00:00:00.000,XAU,VND,STANDARD,366950,366950,364375,0
2017-09-15 00:00:00.000,XAU,VND,STANDARD,366950,366950,364375,0
2017-09-14 00:00:00.000,XAU,VND,STANDARD,366050,366050,364375,0
2017-09-13 00:00:00.000,XAU,VND,STANDARD,366700,366700,364375,0
2017-09-12 00:00:00.000,XAU,VND,STANDARD,366600,366600,364375,0
2017-09-11 00:00:00.000,XAU,VND,STANDARD,369000,369000,364375,0
2017-09-10 00:00:00.000,XAU,VND,STANDARD,371400,371400,364375,0
2017-09-09 00:00:00.000,XAU,VND,STANDARD,371400,371400,364375,0
2017-09-08 00:00:00.000,XAU,VND,STANDARD,371400,371400,364375,0
2017-09-07 00:00:00.000,XAU,VND,STANDARD,369800,369800,364375,0
2017-09-06 00:00:00.000,XAU,VND,STANDARD,368900,368900,364375,0
2017-09-05 00:00:00.000,XAU,VND,STANDARD,367200,367200,364375,0
2017-09-04 00:00:00.000,XAU,VND,STANDARD,365550,365550,364375,0
2017-09-03 00:00:00.000,XAU,VND,STANDARD,365550,365550,364375,0
2017-09-02 00:00:00.000,XAU,VND,STANDARD,365550,365550,364375,0
2017-09-01 00:00:00.000,XAU,VND,STANDARD,365550,365550,364375,0
2017-08-31 00:00:00.000,XAU,VND,STANDARD,364375,364375,364375,0
2017-08-30 00:00:00.000,XAU,VND,STANDARD,365325,365325,362433,0
2017-08-29 00:00:00.000,XAU,VND,STANDARD,365600,365600,362433,0
2017-08-28 00:00:00.000,XAU,VND,STANDARD,363975,363975,362433,0
2017-08-27 00:00:00.000,XAU,VND,STANDARD,363375,363375,362433,0
2017-08-26 00:00:00.000,XAU,VND,STANDARD,363375,363375,362433,0
2017-08-25 00:00:00.000,XAU,VND,STANDARD,363375,363375,362433,0
2017-08-24 00:00:00.000,XAU,VND,STANDARD,363325,363325,362433,0
2017-08-23 00:00:00.000,XAU,VND,STANDARD,363325,363325,362433,0
2017-08-22 00:00:00.000,XAU,VND,STANDARD,363675,363675,362433,0
2017-08-21 00:00:00.000,XAU,VND,STANDARD,364175,364175,362433,0
2017-08-20 00:00:00.000,XAU,VND,STANDARD,363925,363925,362433,0
2017-08-19 00:00:00.000,XAU,VND,STANDARD,363925,363925,362433,0
2017-08-18 00:00:00.000,XAU,VND,STANDARD,363925,363925,362433,0
2017-08-17 00:00:00.000,XAU,VND,STANDARD,363425,363425,362433,0
2017-08-16 00:00:00.000,XAU,VND,STANDARD,362475,362475,362433,0
2017-08-15 00:00:00.000,XAU,VND,STANDARD,362425,362425,362433,0
2017-08-14 00:00:00.000,XAU,VND,STANDARD,364125,364125,362433,0
2017-08-13 00:00:00.000,XAU,VND,STANDARD,363925,363925,362433,0
2017-08-12 00:00:00.000,XAU,VND,STANDARD,363925,363925,362433,0
2017-08-11 00:00:00.000,XAU,VND,STANDARD,363925,363925,362433,0
2017-08-10 00:00:00.000,XAU,VND,STANDARD,363075,363075,362433,0
2017-08-09 00:00:00.000,XAU,VND,STANDARD,362275,362275,362433,0
2017-08-08 00:00:00.000,XAU,VND,STANDARD,362275,362275,362433,0
2017-08-07 00:00:00.000,XAU,VND,STANDARD,362325,362325,362433,0
2017-08-06 00:00:00.000,XAU,VND,STANDARD,363075,363075,362433,0
2017-08-05 00:00:00.000,XAU,VND,STANDARD,363075,363075,362433,0
2017-08-04 00:00:00.000,XAU,VND,STANDARD,363075,363075,362433,0
2017-08-03 00:00:00.000,XAU,VND,STANDARD,362475,362475,362433,0
2017-08-02 00:00:00.000,XAU,VND,STANDARD,362325,362325,362433,0
2017-08-01 00:00:00.000,XAU,VND,STANDARD,362225,362225,362425,0
2017-07-31 00:00:00.000,XAU,VND,STANDARD,362425,362425,362425,0
2017-07-30 00:00:00.000,XAU,VND,STANDARD,362225,362225,362775,0
2017-07-29 00:00:00.000,XAU,VND,STANDARD,362225,362225,362775,0
2017-07-28 00:00:00.000,XAU,VND,STANDARD,362225,362225,362775,0
2017-07-27 00:00:00.000,XAU,VND,STANDARD,362675,362675,362775,0
2017-07-26 00:00:00.000,XAU,VND,STANDARD,361825,361825,362775,0
2017-07-25 00:00:00.000,XAU,VND,STANDARD,362525,362525,362775,0
2017-07-24 00:00:00.000,XAU,VND,STANDARD,363075,363075,362775,0
2017-07-23 00:00:00.000,XAU,VND,STANDARD,363075,363075,362775,0
2017-07-22 00:00:00.000,XAU,VND,STANDARD,363075,363075,362775,0
2017-07-21 00:00:00.000,XAU,VND,STANDARD,363075,363075,362775,0
2017-07-20 00:00:00.000,XAU,VND,STANDARD,362825,362825,362775,0
2017-07-19 00:00:00.000,XAU,VND,STANDARD,363125,363125,362775,0
2017-07-18 00:00:00.000,XAU,VND,STANDARD,363525,363525,362775,0
2017-07-17 00:00:00.000,XAU,VND,STANDARD,363375,363375,362775,0
2017-07-16 00:00:00.000,XAU,VND,STANDARD,362675,362675,362775,0
2017-07-15 00:00:00.000,XAU,VND,STANDARD,362675,362675,362775,0
2017-07-14 00:00:00.000,XAU,VND,STANDARD,362375,362375,362775,0
2017-07-13 00:00:00.000,XAU,VND,STANDARD,362475,362475,362775,0
2017-07-12 00:00:00.000,XAU,VND,STANDARD,362225,362225,362775,0
2017-07-11 00:00:00.000,XAU,VND,STANDARD,361825,361825,362775,0
2017-07-10 00:00:00.000,XAU,VND,STANDARD,361475,361475,362775,0
2017-07-09 00:00:00.000,XAU,VND,STANDARD,361875,361875,362775,0
2017-07-08 00:00:00.000,XAU,VND,STANDARD,361875,361875,362775,0
2017-07-07 00:00:00.000,XAU,VND,STANDARD,361875,361875,362775,0
2017-07-06 00:00:00.000,XAU,VND,STANDARD,362025,362025,362775,0
2017-07-05 00:00:00.000,XAU,VND,STANDARD,361925,361925,362775,0
2017-07-04 00:00:00.000,XAU,VND,STANDARD,361525,361525,362775,0
2017-07-03 00:00:00.000,XAU,VND,STANDARD,362425,362425,362775,0
2017-07-02 00:00:00.000,XAU,VND,STANDARD,362925,362925,362775,0
2017-07-01 00:00:00.000,XAU,VND,STANDARD,362925,362925,362775,0
2017-06-30 00:00:00.000,XAU,VND,STANDARD,362775,362775,362775,0
2017-06-29 00:00:00.000,XAU,VND,STANDARD,362875,362875,363225,0
2017-06-28 00:00:00.000,XAU,VND,STANDARD,362775,362775,363225,0
2017-06-27 00:00:00.000,XAU,VND,STANDARD,362625,362625,363225,0
2017-06-26 00:00:00.000,XAU,VND,STANDARD,362975,362975,363225,0
2017-06-25 00:00:00.000,XAU,VND,STANDARD,363225,363225,363225,0
2017-06-24 00:00:00.000,XAU,VND,STANDARD,363225,363225,363225,0
2017-06-23 00:00:00.000,XAU,VND,STANDARD,363225,363225,363225,0
2017-06-22 00:00:00.000,XAU,VND,STANDARD,363075,363075,363225,0
2017-06-21 00:00:00.000,XAU,VND,STANDARD,362575,362575,363225,0
2017-06-20 00:00:00.000,XAU,VND,STANDARD,362525,362525,363225,0
2017-06-19 00:00:00.000,XAU,VND,STANDARD,362775,362775,363225,0
2017-06-18 00:00:00.000,XAU,VND,STANDARD,363075,363075,363225,0
2017-06-17 00:00:00.000,XAU,VND,STANDARD,363075,363075,363225,0
2017-06-16 00:00:00.000,XAU,VND,STANDARD,363075,363075,363225,0
2017-06-15 00:00:00.000,XAU,VND,STANDARD,363325,363325,363225,0
2017-06-14 00:00:00.000,XAU,VND,STANDARD,363525,363525,363225,0
2017-06-13 00:00:00.000,XAU,VND,STANDARD,363225,363225,363225,0
2017-06-12 00:00:00.000,XAU,VND,STANDARD,363575,363575,363225,0
2017-06-11 00:00:00.000,XAU,VND,STANDARD,363875,363875,363225,0
2017-06-10 00:00:00.000,XAU,VND,STANDARD,363875,363875,363225,0
2017-06-09 00:00:00.000,XAU,VND,STANDARD,363875,363875,363225,0
2017-06-08 00:00:00.000,XAU,VND,STANDARD,364525,364525,363225,0
2017-06-07 00:00:00.000,XAU,VND,STANDARD,364925,364925,363225,0
2017-06-06 00:00:00.000,XAU,VND,STANDARD,364625,364625,363225,0
2017-06-05 00:00:00.000,XAU,VND,STANDARD,364375,364375,363225,0
2017-06-04 00:00:00.000,XAU,VND,STANDARD,363225,363225,363225,0
2017-06-03 00:00:00.000,XAU,VND,STANDARD,363225,363225,363225,0
2017-06-02 00:00:00.000,XAU,VND,STANDARD,363225,363225,363225,0
2017-06-01 00:00:00.000,XAU,VND,STANDARD,363475,363475,363225,0
2017-05-31 00:00:00.000,XAU,VND,STANDARD,363225,363225,363225,0
2017-05-30 00:00:00.000,XAU,VND,STANDARD,364075,364075,367250,0
2017-05-29 00:00:00.000,XAU,VND,STANDARD,364625,364625,367250,0
2017-05-28 00:00:00.000,XAU,VND,STANDARD,367250,367250,367250,0
2017-05-27 00:00:00.000,XAU,VND,STANDARD,367250,367250,367250,0
2017-05-26 00:00:00.000,XAU,VND,STANDARD,364625,364625,367250,0
2017-05-25 00:00:00.000,XAU,VND,STANDARD,364425,364425,367250,0
2017-05-24 00:00:00.000,XAU,VND,STANDARD,364375,364375,367250,0
2017-05-23 00:00:00.000,XAU,VND,STANDARD,365025,365025,367250,0
2017-05-22 00:00:00.000,XAU,VND,STANDARD,365225,365225,367250,0
2017-05-21 00:00:00.000,XAU,VND,STANDARD,365225,365225,367250,0
2017-05-20 00:00:00.000,XAU,VND,STANDARD,365225,365225,367250,0
2017-05-19 00:00:00.000,XAU,VND,STANDARD,365225,365225,367250,0
2017-05-18 00:00:00.000,XAU,VND,STANDARD,365975,365975,367250,0
2017-05-17 00:00:00.000,XAU,VND,STANDARD,365425,365425,367250,0
2017-05-16 00:00:00.000,XAU,VND,STANDARD,365300,365300,367250,0
2017-05-15 00:00:00.000,XAU,VND,STANDARD,365250,365250,367250,0
2017-05-14 00:00:00.000,XAU,VND,STANDARD,365150,365150,367250,0
2017-05-13 00:00:00.000,XAU,VND,STANDARD,365150,365150,367250,0
2017-05-12 00:00:00.000,XAU,VND,STANDARD,365150,365150,367250,0
2017-05-11 00:00:00.000,XAU,VND,STANDARD,364650,364650,367250,0
2017-05-10 00:00:00.000,XAU,VND,STANDARD,364700,364700,367250,0
2017-05-09 00:00:00.000,XAU,VND,STANDARD,364600,364600,367250,0
2017-05-08 00:00:00.000,XAU,VND,STANDARD,364600,364600,367250,0
2017-05-07 00:00:00.000,XAU,VND,STANDARD,365400,365400,367250,0
2017-05-06 00:00:00.000,XAU,VND,STANDARD,365400,365400,367250,0
2017-05-05 00:00:00.000,XAU,VND,STANDARD,365400,365400,367250,0
2017-05-04 00:00:00.000,XAU,VND,STANDARD,364525,364525,367250,0
2017-05-03 00:00:00.000,XAU,VND,STANDARD,366500,366500,367250,0
2017-05-02 00:00:00.000,XAU,VND,STANDARD,367250,367250,367250,0
2017-05-01 00:00:00.000,XAU,VND,STANDARD,367250,367250,367250,0
2017-04-30 00:00:00.000,XAU,VND,STANDARD,367250,367250,367250,0
2017-04-29 00:00:00.000,XAU,VND,STANDARD,367250,367250,367250,0
2017-04-28 00:00:00.000,XAU,VND,STANDARD,367250,367250,364600,0
2017-04-27 00:00:00.000,XAU,VND,STANDARD,366500,366500,364600,0
2017-04-26 00:00:00.000,XAU,VND,STANDARD,366400,366400,364600,0
2017-04-25 00:00:00.000,XAU,VND,STANDARD,366750,366750,364600,0
2017-04-24 00:00:00.000,XAU,VND,STANDARD,366850,366850,364600,0
2017-04-23 00:00:00.000,XAU,VND,STANDARD,367400,367400,364600,0
2017-04-22 00:00:00.000,XAU,VND,STANDARD,367400,367400,364600,0
2017-04-21 00:00:00.000,XAU,VND,STANDARD,367400,367400,364600,0
2017-04-20 00:00:00.000,XAU,VND,STANDARD,366750,366750,364600,0
2017-04-19 00:00:00.000,XAU,VND,STANDARD,367325,367325,364600,0
2017-04-18 00:00:00.000,XAU,VND,STANDARD,367925,367925,364600,0
2017-04-17 00:00:00.000,XAU,VND,STANDARD,369350,369350,364600,0
2017-04-16 00:00:00.000,XAU,VND,STANDARD,371000,371000,364600,0
2017-04-15 00:00:00.000,XAU,VND,STANDARD,371000,371000,364600,0
2017-04-14 00:00:00.000,XAU,VND,STANDARD,369750,369750,364600,0
2017-04-13 00:00:00.000,XAU,VND,STANDARD,367500,367500,364600,0
2017-04-12 00:00:00.000,XAU,VND,STANDARD,366400,366400,364600,0
2017-04-11 00:00:00.000,XAU,VND,STANDARD,365150,365150,364600,0
2017-04-10 00:00:00.000,XAU,VND,STANDARD,365100,365100,364600,0
2017-04-09 00:00:00.000,XAU,VND,STANDARD,364900,364900,364600,0
2017-04-08 00:00:00.000,XAU,VND,STANDARD,364900,364900,364600,0
2017-04-07 00:00:00.000,XAU,VND,STANDARD,365200,365200,364600,0
2017-04-06 00:00:00.000,XAU,VND,STANDARD,364500,364500,364600,0
2017-04-05 00:00:00.000,XAU,VND,STANDARD,364500,364500,364600,0
2017-04-04 00:00:00.000,XAU,VND,STANDARD,364850,364850,364600,0
2017-04-03 00:00:00.000,XAU,VND,STANDARD,364350,364350,364600,0
2017-04-02 00:00:00.000,XAU,VND,STANDARD,364250,364250,364600,0
2017-04-01 00:00:00.000,XAU,VND,STANDARD,364250,364250,364600,0
2017-03-31 00:00:00.000,XAU,VND,STANDARD,364600,364600,364600,0
2017-03-30 00:00:00.000,XAU,VND,STANDARD,364900,364900,368025,0
2017-03-29 00:00:00.000,XAU,VND,STANDARD,365150,365150,368025,0
2017-03-28 00:00:00.000,XAU,VND,STANDARD,365500,365500,368025,0
2017-03-27 00:00:00.000,XAU,VND,STANDARD,366425,366425,368025,0
2017-03-26 00:00:00.000,XAU,VND,STANDARD,365700,365700,368025,0
2017-03-25 00:00:00.000,XAU,VND,STANDARD,365700,365700,368025,0
2017-03-24 00:00:00.000,XAU,VND,STANDARD,365600,365600,368025,0
2017-03-23 00:00:00.000,XAU,VND,STANDARD,365500,365500,368025,0
2017-03-22 00:00:00.000,XAU,VND,STANDARD,365900,365900,368025,0
2017-03-21 00:00:00.000,XAU,VND,STANDARD,365525,365525,368025,0
2017-03-20 00:00:00.000,XAU,VND,STANDARD,366425,366425,368025,0
2017-03-19 00:00:00.000,XAU,VND,STANDARD,367400,367400,368025,0
2017-03-18 00:00:00.000,XAU,VND,STANDARD,367400,367400,368025,0
2017-03-17 00:00:00.000,XAU,VND,STANDARD,366575,366575,368025,0
2017-03-16 00:00:00.000,XAU,VND,STANDARD,367025,367025,368025,0
2017-03-15 00:00:00.000,XAU,VND,STANDARD,365575,365575,368025,0
2017-03-14 00:00:00.000,XAU,VND,STANDARD,365425,365425,368025,0
2017-03-13 00:00:00.000,XAU,VND,STANDARD,365725,365725,368025,0
2017-03-12 00:00:00.000,XAU,VND,STANDARD,365000,365000,368025,0
2017-03-11 00:00:00.000,XAU,VND,STANDARD,365000,365000,368025,0
2017-03-10 00:00:00.000,XAU,VND,STANDARD,364775,364775,368025,0
2017-03-09 00:00:00.000,XAU,VND,STANDARD,365175,365175,368025,0
2017-03-08 00:00:00.000,XAU,VND,STANDARD,365550,365550,368025,0
2017-03-07 00:00:00.000,XAU,VND,STANDARD,366225,366225,368025,0
2017-03-06 00:00:00.000,XAU,VND,STANDARD,367025,367025,368025,0
2017-03-05 00:00:00.000,XAU,VND,STANDARD,367275,367275,368025,0
2017-03-04 00:00:00.000,XAU,VND,STANDARD,367275,367275,368025,0
2017-03-03 00:00:00.000,XAU,VND,STANDARD,367275,367275,368025,0
2017-03-02 00:00:00.000,XAU,VND,STANDARD,368125,368125,368025,0
2017-03-01 00:00:00.000,XAU,VND,STANDARD,367850,367850,368025,0
2017-02-28 00:00:00.000,XAU,VND,STANDARD,368025,368025,368025,0
2017-02-27 00:00:00.000,XAU,VND,STANDARD,368575,368575,367750,0
2017-02-26 00:00:00.000,XAU,VND,STANDARD,366875,366875,367750,0
2017-02-25 00:00:00.000,XAU,VND,STANDARD,366875,366875,367750,0
2017-02-24 00:00:00.000,XAU,VND,STANDARD,369000,369000,367750,0
2017-02-23 00:00:00.000,XAU,VND,STANDARD,368175,368175,367750,0
2017-02-22 00:00:00.000,XAU,VND,STANDARD,368375,368375,367750,0
2017-02-21 00:00:00.000,XAU,VND,STANDARD,368150,368150,367750,0
2017-02-20 00:00:00.000,XAU,VND,STANDARD,368625,368625,367750,0
2017-02-19 00:00:00.000,XAU,VND,STANDARD,368550,368550,367750,0
2017-02-18 00:00:00.000,XAU,VND,STANDARD,368550,368550,367750,0
2017-02-17 00:00:00.000,XAU,VND,STANDARD,369625,369625,367750,0
2017-02-16 00:00:00.000,XAU,VND,STANDARD,368950,368950,367750,0
2017-02-15 00:00:00.000,XAU,VND,STANDARD,368400,368400,367750,0
2017-02-14 00:00:00.000,XAU,VND,STANDARD,367875,367875,367750,0
2017-02-13 00:00:00.000,XAU,VND,STANDARD,368600,368600,367750,0
2017-02-12 00:00:00.000,XAU,VND,STANDARD,370100,370100,367750,0
2017-02-11 00:00:00.000,XAU,VND,STANDARD,370100,370100,367750,0
2017-02-10 00:00:00.000,XAU,VND,STANDARD,369100,369100,367750,0
2017-02-09 00:00:00.000,XAU,VND,STANDARD,370950,370950,367750,0
2017-02-08 00:00:00.000,XAU,VND,STANDARD,369325,369325,367750,0
2017-02-07 00:00:00.000,XAU,VND,STANDARD,367900,367900,367750,0
2017-02-06 00:00:00.000,XAU,VND,STANDARD,369975,369975,367750,0
2017-02-05 00:00:00.000,XAU,VND,STANDARD,374250,374250,367750,0
2017-02-04 00:00:00.000,XAU,VND,STANDARD,374250,374250,367750,0
2017-02-03 00:00:00.000,XAU,VND,STANDARD,373350,373350,367750,0
2017-02-02 00:00:00.000,XAU,VND,STANDARD,374775,374775,367750,0
2017-02-01 00:00:00.000,XAU,VND,STANDARD,367750,367750,367750,0
2017-01-31 00:00:00.000,XAU,VND,STANDARD,367750,367750,367750,0
2017-01-30 00:00:00.000,XAU,VND,STANDARD,367750,367750,367750,0
2017-01-29 00:00:00.000,XAU,VND,STANDARD,367750,367750,367750,0
2017-01-28 00:00:00.000,XAU,VND,STANDARD,367750,367750,367750,0
2017-01-27 00:00:00.000,XAU,VND,STANDARD,367750,367750,367750,0
2017-01-26 00:00:00.000,XAU,VND,STANDARD,367750,367750,367750,0
2017-01-25 00:00:00.000,XAU,VND,STANDARD,367750,367750,367750,0
2017-01-24 00:00:00.000,XAU,VND,STANDARD,366375,366375,361150,0
2017-01-23 00:00:00.000,XAU,VND,STANDARD,364850,364850,361150,0
2017-01-22 00:00:00.000,XAU,VND,STANDARD,330850,330850,361150,0
2017-01-21 00:00:00.000,XAU,VND,STANDARD,330850,330850,361150,0
2017-01-20 00:00:00.000,XAU,VND,STANDARD,365050,365050,361150,0
2017-01-19 00:00:00.000,XAU,VND,STANDARD,365725,365725,361150,0
2017-01-18 00:00:00.000,XAU,VND,STANDARD,366350,366350,361150,0
2017-01-17 00:00:00.000,XAU,VND,STANDARD,366000,366000,361150,0
2017-01-16 00:00:00.000,XAU,VND,STANDARD,366000,366000,361150,0
2017-01-15 00:00:00.000,XAU,VND,STANDARD,365950,365950,361150,0
2017-01-14 00:00:00.000,XAU,VND,STANDARD,365950,365950,361150,0
2017-01-13 00:00:00.000,XAU,VND,STANDARD,365875,365875,361150,0
2017-01-12 00:00:00.000,XAU,VND,STANDARD,365850,365850,361150,0
2017-01-11 00:00:00.000,XAU,VND,STANDARD,365050,365050,361150,0
2017-01-10 00:00:00.000,XAU,VND,STANDARD,364750,364750,361150,0
2017-01-09 00:00:00.000,XAU,VND,STANDARD,364900,364900,361150,0
2017-01-08 00:00:00.000,XAU,VND,STANDARD,364900,364900,361150,0
2017-01-07 00:00:00.000,XAU,VND,STANDARD,364900,364900,361150,0
2017-01-06 00:00:00.000,XAU,VND,STANDARD,364400,364400,361150,0
2017-01-05 00:00:00.000,XAU,VND,STANDARD,364950,364950,361150,0
2017-01-04 00:00:00.000,XAU,VND,STANDARD,363750,363750,361150,0
2017-01-03 00:00:00.000,XAU,VND,STANDARD,362550,362550,361150,0
2017-01-02 00:00:00.000,XAU,VND,STANDARD,361150,361150,361150,0
2017-01-01 00:00:00.000,XAU,VND,STANDARD,361150,361150,361150,0
2016-12-31 00:00:00.000,XAU,VND,STANDARD,361150,361150,361150,0
2016-12-30 00:00:00.000,XAU,VND,STANDARD,361650,361650,357550,0
2016-12-29 00:00:00.000,XAU,VND,STANDARD,361900,361900,357550,0
2016-12-28 00:00:00.000,XAU,VND,STANDARD,362650,362650,357550,0
2016-12-27 00:00:00.000,XAU,VND,STANDARD,363050,363050,357550,0
2016-12-26 00:00:00.000,XAU,VND,STANDARD,362350,362350,357550,0
2016-12-25 00:00:00.000,XAU,VND,STANDARD,362750,362750,357550,0
